0.14470498083073446, 0.36455837688012416
0.9799381589536642, 0.6172938191985285
0.5250313341365034, 0.017352228810630255
0.4761567673770083, 0.8246251231503146
0.3824740361398048, 0.32826867497348633
0.17425900266144378, 0.15707525220936114
0.6778500338509251, 0.42752931221695767
0.6071974640304005, 0.802190546266621
0.8954651416273027, 0.9098564098154771
0.7591158562869874, 0.2428019271266243
0.06780630458183523, 0.7267060439903028
0.5837455792599334, 0.015731617336509074
0.8206209347034502, 0.08953311824635002
0.6925682005963266, 0.9926027041532868
0.8434277271621569, 0.06562387017679938
0.017628786339410785, 0.7942129897810867
0.6613954845615087, 0.4044023157439022
0.13007129839210285, 0.33989777410233935
0.7019643882827175, 0.5942111979222442
0.9630832170755652, 0.910942958531887
0.010782429001763405, 0.7541074059269934
0.9171932989719314, 0.5243912882674557
0.5540775391204149, 0.39903722790366125
0.5615049907479553, 0.439265418591134
0.24870067951416475, 0.031634382957222984
0.8053644199464882, 0.00014142382814708032
0.49588557432774494, 0.8389404757371668
0.6265367782969906, 0.30606802814631706
0.7961371180417731, 0.615708805204059
0.2675337656036495, 0.3862386796396312
0.31925894492447704, 0.5957474049241586
0.8629438895096679, 0.437815645764807
0.9672054788009709, 0.8886557970018496
0.12850640318756656, 0.6522523707021571
0.9665889241649955, 0.27964761398749516
0.03398471539504655, 0.28317165441832337
0.02949233987521538, 0.7319605682670189
0.5313315939199416, 0.9691150611648511
0.7198819027489659, 0.0036307443593150968
0.819622619859512, 0.7699352333293966
0.6580907171860352, 0.23040138668657972
0.12914500999042788, 0.749078133351453
0.362596283455742, 0.18726069459040806
0.9364070726901791, 0.7740351613344099
0.32271193549515753, 0.4769784917390363
0.4906494509624042, 0.6574833422373715
0.6602455717248574, 0.34105726119433755
0.9795548490882523, 0.9505475465163913
0.10566332640694354, 0.8454511372713688
0.20669478879726566, 0.6076140428580489
0.4542683938505847, 0.8448262441864811
0.4850826221655813, 0.5267714432863065
0.8757456704579155, 0.5264900634565413
0.9852174465810117, 0.5951696822701232
0.8148117573321713, 0.793194181220867
0.39958972432240714, 0.07095411295471277
0.5810318421140894, 0.6924916986201411
0.9922683496353926, 0.0627108862403889
0.0387811227662872, 0.28948361801490174
0.49590534269063236, 0.1380354670200976
0.06020168685200078, 0.6077592214547152
0.12718700408006622, 0.8357639920610986
0.3657470630590143, 0.691297394650847
0.6678062859753786, 0.9502450161415652
0.16615853745770803, 0.4112592282483778
0.2515429536994188, 0.11731903360394746
0.13936745293491248, 0.2330413008077432
0.47169159332212485, 0.03792765423076094
0.8194257093156841, 0.07218387710222673
0.5970442929075309, 0.43300270464428803
0.38596398018341616, 0.8001047674171267
0.3575966010143472, 0.8820051953542858
0.41894906497690687, 0.5170737236659028
0.8660874827759147, 0.1888266408054925
0.7931037837681552, 0.24920478778588784
0.12524481366457085, 0.26582007334798097
0.39698238973559075, 0.3214328199619624
0.15849256097841957, 0.534059494747516
0.8588382556281428, 0.9807573958177608
0.005611551865462916, 0.22161267146090768
0.7982755553891252, 0.614627726408844
0.4740873589277399, 0.6348759375776273
0.2607814025092172, 0.009208582861523595
0.9205243304466553, 0.3459619714469728
0.5943027625930715, 0.23585826225177675
0.7619913132363222, 0.8664030122735554
0.5529108944111941, 0.2716639454459501
0.8752436224219613, 0.03472935653568232
0.10647682729206198, 0.395150440591707
0.975823865398245, 0.30135047556582495
0.2695439606793535, 0.03101315092943835
0.38064934163659436, 0.5678209237062402
0.39758889844692624, 0.9205827497564942
0.6496945985947675, 0.2423509904391402
0.7024305320354893, 0.4190953823860607
0.4944399442948072, 0.8079792365940189
0.3605252854275727, 0.5456116759035555
0.5493496172159814, 0.8005851453937239
0.3561408586907229, 0.645414036152462
0.6659354652498465, 0.9192465427451404
